0.00000 0.00001 0.00046 -0.00047 0.09816 0.00000 0.00000 0.10000 0.00251 0.00126 0.00000 0.00000 0.00054 0.00027 0.00000 0.00003 0.00001 0.00018 0.00009 0.10000 0.99999 -0.00000 0.00359 -0.00000 1.00000 0.00180 -0.00359 -0.00180 0.99999
0.05000 0.00555 0.00043 -0.00027 0.09837 0.00013 0.00006 0.10000 0.00251 0.00126 0.00000 0.00001 0.00054 0.00027 0.00000 0.00005 0.00003 0.00036 0.00018 0.10000 0.99997 -0.00001 0.00718 -0.00001 0.99999 0.00359 -0.00718 -0.00359 0.99997
0.10000 0.00513 0.00067 -0.00008 0.09854 0.00025 0.00013 0.10000 0.00251 0.00126 0.00000 0.00002 0.00054 0.00027 0.00000 0.00008 0.00004 0.00054 0.00027 0.10000 0.99994 -0.00003 0.01077 -0.00003 0.99999 0.00539 -0.01077 -0.00539 0.99993
0.15000 0.00579 0.00065 -0.00008 0.09878 0.00038 0.00019 0.10000 0.00251 0.00126 0.00000 0.00002 0.00054 0.00027 0.00000 0.00011 0.00005 0.00072 0.00036 0.10000 0.99990 -0.00005 0.01437 -0.00005 0.99997 0.00718 -0.01437 -0.00718 0.99987
0.20000 0.00528 0.00063 -0.00004 0.09885 0.00050 0.00025 0.10000 0.00251 0.00126 0.00000 0.00003 0.00054 0.00027 0.00000 0.00013 0.00007 0.00090 0.00045 0.10000 0.99984 -0.00008 0.01795 -0.00008 0.99996 0.00898 -0.01795 -0.00898 0.99980
0.25000 0.00539 0.00093 0.00000 0.09903 0.00063 0.00031 0.10000 0.00251 0.00126 0.00000 0.00004 0.00054 0.00027 0.00001 0.00016 0.00008 0.00108 0.00054 0.10000 0.99977 -0.00012 0.02154 -0.00012 0.99994 0.01077 -0.02154 -0.01077 0.99971
0.30000 0.00553 0.00106 0.00007 0.09924 0.00075 0.00038 0.10000 0.00251 0.00126 0.00000 0.00005 0.00054 0.00027 0.00001 0.00019 0.00009 0.00126 0.00063 0.09999 0.99968 -0.00016 0.02513 -0.00016 0.99992 0.01257 -0.02513 -0.01257 0.99961
0.35000 0.00511 0.00116 0.00028 0.09956 0.00088 0.00044 0.10000 0.00251 0.00126 0.00000 0.00005 0.00054 0.00027 0.00001 0.00022 0.00011 0.00144 0.00072 0.09999 0.99959 -0.00021 0.02872 -0.00021 0.99990 0.01436 -0.02872 -0.01436 0.99948
0.40000 0.00515 0.00132 0.00032 0.09955 0.00100 0.00050 0.10000 0.00251 0.00126 0.00000 0.00006 0.00054 0.00027 0.00001 0.00024 0.00012 0.00162 0.00081 0.09999 0.99948 -0.00026 0.03230 -0.00026 0.99987 0.01616 -0.03230 -0.01616 0.99935
0.45000 0.00519 0.00144 0.00051 0.09948 0.00113 0.00057 0.10000 0.00251 0.00126 0.00000 0.00007 0.00054 0.00027 0.00002 0.00027 0.00013 0.00179 0.00090 0.09999 0.99936 -0.00032 0.03588 -0.00032 0.99984 0.01795 -0.03588 -0.01795 0.99919
0.50000 0.00518 0.00158 0.00045 0.09964 0.00126 0.00063 0.10000 0.00251 0.00126 0.00000 0.00008 0.00054 0.00027 0.00002 0.00030 0.00015 0.00197 0.00099 0.09999 0.99922 -0.00039 0.03946 -0.00039 0.99981 0.01974 -0.03946 -0.01974 0.99903
0.55000 0.00528 0.00180 0.00053 0.09946 0.00138 0.00069 0.10000 0.00251 0.00126 0.00000 0.00008 0.00054 0.00027 0.00002 0.00032 0.00016 0.00215 0.00108 0.09999 0.99907 -0.00046 0.04304 -0.00046 0.99977 0.02153 -0.04304 -0.02153 0.99884
0.60000 0.00533 0.00182 0.00067 0.09948 0.00151 0.00075 0.10000 0.00251 0.00126 0.00000 0.00009 0.00054 0.00027 0.00003 0.00035 0.00018 0.00233 0.00117 0.09998 0.99891 -0.00054 0.04662 -0.00054 0.99973 0.02333 -0.04662 -0.02333 0.99864
0.65000 0.00515 0.00190 0.00054 0.09947 0.00163 0.00082 0.10000 0.00250 0.00126 0.00000 0.00010 0.00054 0.00027 0.00003 0.00038 0.00019 0.00251 0.00126 0.09998 0.99874 -0.00063 0.05019 -0.00063 0.99968 0.02512 -0.05019 -0.02512 0.99842
0.70000 0.00523 0.00193 0.00054 0.09957 0.00176 0.00088 0.10000 0.00250 0.00126 0.00000 0.00010 0.00054 0.00027 0.00004 0.00040 0.00020 0.00269 0.00135 0.09998 0.99855 -0.00072 0.05376 -0.00072 0.99964 0.02691 -0.05376 -0.02691 0.99819
0.75000 0.00539 0.00215 0.00061 0.09972 0.00188 0.00094 0.10000 0.00250 0.00126 0.00000 0.00011 0.00054 0.00027 0.00005 0.00043 0.00022 0.00287 0.00144 0.09998 0.99836 -0.00082 0.05732 -0.00082 0.99959 0.02869 -0.05732 -0.02869 0.99794
0.80000 0.00528 0.00229 0.00076 0.09975 0.00201 0.00100 0.10000 0.00250 0.00126 0.00000 0.00012 0.00054 0.00027 0.00005 0.00046 0.00023 0.00305 0.00153 0.09997 0.99814 -0.00093 0.06089 -0.00093 0.99953 0.03048 -0.06089 -0.03048 0.99768
0.85000 0.00543 0.00229 0.00103 0.09996 0.00213 0.00107 0.10000 0.00250 0.00125 0.00000 0.00013 0.00054 0.00027 0.00006 0.00048 0.00024 0.00323 0.00162 0.09997 0.99792 -0.00104 0.06444 -0.00104 0.99948 0.03227 -0.06444 -0.03227 0.99740
0.90000 0.00556 0.00218 0.00096 0.09991 0.00226 0.00113 0.10000 0.00250 0.00125 0.00000 0.00013 0.00053 0.00027 0.00006 0.00051 0.00026 0.00340 0.00170 0.09997 0.99768 -0.00116 0.06800 -0.00116 0.99942 0.03406 -0.06800 -0.03406 0.99710
0.95000 0.00550 0.00241 0.00110 0.10006 0.00238 0.00119 0.10000 0.00250 0.00125 0.00000 0.00014 0.00053 0.00027 0.00007 0.00054 0.00027 0.00358 0.00179 0.09996 0.99744 -0.00128 0.07155 -0.00128 0.99936 0.03584 -0.07155 -0.03584 0.99679
1.00000 0.00551 0.00259 0.00131 0.09978 0.00251 0.00126 0.10000 0.00249 0.00125 0.00000 0.00015 0.00053 0.00027 0.00008 0.00056 0.00028 0.00376 0.00188 0.09996 0.99718 -0.00142 0.07510 -0.00142 0.99929 0.03762 -0.07510 -0.03762 0.99647
1.05000 0.00567 0.00269 0.00156 0.09978 0.00263 0.00132 0.10000 0.00249 0.00125 0.00000 0.00016 0.00053 0.00027 0.00009 0.00059 0.00030 0.00394 0.00197 0.09996 0.99690 -0.00155 0.07864 -0.00155 0.99922 0.03941 -0.07864 -0.03941 0.99612
1.10000 0.00553 0.00274 0.00160 0.09996 0.00276 0.00138 0.10000 0.00249 0.00125 0.00000 0.00016 0.00053 0.00027 0.00009 0.00062 0.00031 0.00412 0.00206 0.09995 0.99662 -0.00170 0.08217 -0.00170 0.99915 0.04119 -0.08217 -0.04119 0.99577
1.15000 0.00561 0.00282 0.00167 0.09987 0.00288 0.00144 0.10000 0.00249 0.00125 0.00000 0.00017 0.00053 0.00027 0.00010 0.00064 0.00032 0.00429 0.00215 0.09995 0.99632 -0.00185 0.08570 -0.00185 0.99907 0.04297 -0.08570 -0.04297 0.99539
1.20000 0.00558 0.00280 0.00175 0.09982 0.00300 0.00151 0.10000 0.00248 0.00125 0.00000 0.00018 0.00053 0.00027 0.00011 0.00067 0.00034 0.00447 0.00224 0.09995 0.99601 -0.00200 0.08923 -0.00200 0.99900 0.04474 -0.08923 -0.04474 0.99501
1.25000 0.00557 0.00298 0.00195 0.09986 0.00313 0.00157 0.10000 0.00248 0.00125 0.00000 0.00019 0.00053 0.00027 0.00012 0.00070 0.00035 0.00465 0.00233 0.09994 0.99569 -0.00216 0.09275 -0.00216 0.99891 0.04652 -0.09275 -0.04652 0.99460
1.30000 0.00555 0.00317 0.00187 0.09990 0.00325 0.00163 0.10000 0.00248 0.00125 0.00000 0.00019 0.00053 0.00027 0.00013 0.00072 0.00036 0.00482 0.00242 0.09994 0.99535 -0.00233 0.09627 -0.00233 0.99883 0.04830 -0.09627 -0.04830 0.99418
1.35000 0.00563 0.00353 0.00185 0.09991 0.00338 0.00169 0.10000 0.00248 0.00125 0.00000 0.00020 0.00053 0.00027 0.00014 0.00075 0.00038 0.00500 0.00251 0.09993 0.99501 -0.00251 0.09977 -0.00251 0.99874 0.05007 -0.09977 -0.05007 0.99375
1.40000 0.00564 0.00359 0.00199 0.10000 0.00350 0.00176 0.10000 0.00247 0.00125 0.00000 0.00021 0.00053 0.00027 0.00015 0.00078 0.00039 0.00518 0.00260 0.09993 0.99465 -0.00269 0.10328 -0.00269 0.99865 0.05184 -0.10328 -0.05184 0.99330
1.45000 0.00560 0.00381 0.00218 0.09997 0.00362 0.00182 0.10000 0.00247 0.00125 0.00000 0.00021 0.00053 0.00027 0.00016 0.00080 0.00040 0.00535 0.00269 0.09992 0.99428 -0.00287 0.10677 -0.00287 0.99856 0.05361 -0.10677 -0.05361 0.99284
